,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20,2021-09-21,2021-09-22,2021-09-23,2021-09-24,2021-09-25,2021-09-26,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-02,2021-10-03,2021-10-04,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-09,2021-10-10,2021-10-11,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-16,2021-10-17,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-23,2021-10-24,2021-10-25,2021-10-26,2021-10-27,CRRI
Afghanistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5855719061917526,1.6132556472046802,1.631375270939222,1.6362831959579203,1.630242044275805,1.6103555584912892,1.5836130546073999,1.5529951143117744,1.5184595094069184,1.480329800326062,1.441558719224769,1.4075348479235237,1.379651499373097,1.362387430522749,1.3523929854473005,1.351175274738445,1.3531057721430093,1.3579393779438618,1.361920788102696,1.3639311689789397,1.3593984499488876,1.3516886432993394,1.3415436904323514,1.3337663314545591,1.3294207987433804,1.331196776601169,1.3366537875499491,1.3501310026638773,1.361217103785989,1.3738316449089911,1.3840051244968428,1.3900860692559391,1.3918701190302332,1.3926746090147684,1.3899469301685605,1.3855511366413982,1.377721596401173,1.372132560822644,1.3643436350852154,1.3552824963332535,1.3432188554022577,1.3292634888463413,1.3129902873273744,1.2940598938749646,1.272665941641089,1.2524249855594825,1.2342484915166931,1.2160723513999951,1.202269574526233,1.1961414137405664,1.1984757399131136,1.2072613359851405,1.2261069811131262,1.2500314742683916,1.2776273344689673,1.3083398583083388,1.3370032914532086,1.3586498792794066,1.3724175453080643,1.378294942604502,1.3739641319997018,1.3607729038972494,1.3395164625591132,1.3095767859463974,1.2791115124481212,1.2443473313183584,1.2111963160390795,1.1811357573672314,1.1547484349189163,1.13443764135133,1.117530757775008,1.1063719648513919,1.100160767763709,1.0948029957057877,1.0908183043447914,1.0870469545223724,1.0810413210488772,1.0725699229600756,1.0626298620746923,1.05090584789426,1.0380688228316968,1.025350118588105,1.0123333071100333,1.0006166551669171,0.9910890641175649,0.9793889094161959,0.9688004997267137,0.9567839783053382,0.942753444778468,0.9283693734922749,0.9122725063178276,0.897463469892849,0.8874188904786234,0.8809412092997262,0.8772523724994251,0.8800807067294165,0.8857755420354814,0.890724248143391,0.8942752341051099,0.8922464131424278,0.8860959769363503,0.8721563964791788,0.8537789220535192,0.8330631144492646,0.8125540264284306,0.7905977177700307,0.7718576111668536,0.7516765686184828,0.7317508467796883,0.710205815529553,0.6851385084272438,0.6591231943407088,0.6315847107982311,0.6064017608894466,0.5881434858668725,0.5793336790044028,0.5840171185261422,0.6012557284816653,0.6346120559477401,0.682912481948543,0.7387664276542805,0.7995908877120754,0.8603478971080736,0.90816431885106,0.9439251091040711,0.9620439474931064,0.9594813963344633,0.9389275163080801,0.8987612562075393,0.8519393099587662,0.7985865236859954,0.7501106575517265,0.71224313450504,0.6897359212874543,0.6839919171639974,0.6966861989987903,0.713566418403723,0.7387338308875985,0.7654654796852154,0.790318075247203,0.8057995912472333,0.8160296889251175,0.8081057832640326,0.7971112399836537,0.7837789198154067,0.7691386336472252,0.7662620685583692,0.7695606733837204,0.7854932646610349,0.8097112360230415,0.8288966437941465,0.8462100919857098,0.8607169190555729,0.8687581855261077,0.872884923199065,0.8756964140466388,0.8762546044624768,0.8789932033397907,0.8856872104695694,0.9110431829977703,0.9378945659028226,0.9826408214065876,1.015962555926111,1.0413972272938259,1.0654335365942096,1.0751825405260558,1.0790148906014023,1.0706654612122013,1.055705999801729,1.0291078390733763,1.00711928374991,0.9816302286091959,0.9579442986022835,0.9379783074297293,0.9278259794469241,0.9156355670908213,0.9074658499145453,0.9126493791736882,0.9251899096324998,0.9342777205487985,0.9436177956670344,0.9533168753872081,0.9579996132963962,0.9619544165353959,0.9607718904422134,0.951885036664188,0.9381961667486383,0.9352316614100984,0.955177109646179,0.9780742467560907,1.0075751389322316,1.0417309494878797,1.1013579451803341,1.1405332786001448,1.1674987303670985,1.2014849920412978,1.225048238813774,1.2346340351263936,1.240037928385092,1.248897263704087,1.2536654190071674,1.2547055897692574,1.2554121936794411,1.242671086468708,1.2202603732903003,1.1969058782034203,1.1776611310901393,1.1620004043374998,1.1453724146487747,1.1346278982049176,1.1320783290465992,1.1415828464551188,1.154930499011913,1.1796049120488363,1.2075777676699835,1.2330121713571254,1.2567288678183655,1.279525428079042,1.294521726530281,1.3026787735886036,1.304962444269774,1.29911233597417,1.2906587785252919,1.2792961869118469,1.2710798248010549,1.2590495337341394,1.2493590663019547,1.2408816920526966,1.2386433633060354,1.236743348011185,1.2356421243189861,1.238481660822699,1.2421705965417549,1.2449699733666382,1.2503087705554243,1.2550102052612389,1.2605625203159785,1.263690902783806,1.265001093475428,1.258844271377912,1.2479409419817298,1.2330415490575644,1.2098762226695337,1.1829419314379654,1.1532068756555298,1.1228212576511885,1.0942503155664354,1.070746275003274,1.052304836130526,1.0369807940141242,1.03068990839031,1.026650451900808,1.029726836859279,1.0340558348399176,1.0374836957867875,1.038540439482637,1.0372170211890759,1.0330564914251257,1.0256328012281677,1.0131311290966856,0.99702806247971,0.9776005203287758,0.9587414219717326,0.9390518260057101,0.922004482935965,0.9046609114479603,0.8899666889450804,0.881142440963866,0.8749518320327303,0.8723346454770706,0.8726507519295901,0.876926943466304,0.8818431129545794,0.8913737633527974,0.8992015477650286,0.904862171892657,0.9080531594009821,0.911114574465441,0.9094713975422681,0.9043673547633926,0.897462966483604,0.8878826493013978,0.8734084258750655,0.8581429260635287,0.8436339453127591,0.8295511282119228,0.8163676090406355,0.8084982889900856,0.79584784231499,0.7888778714291795,0.7818246499599464,0.7727207514197799,0.7621570984482133,0.7477057061239583,0.7361972746355743,0.7254248785828705,0.711005851827115,0.7002946402830763,0.69112689786755,0.6833702777775037,0.6777312471070909,0.6857338282534982,0.7016258912003454,0.7207738770901788,0.748698525952052,0.7824373585845226,0.8161513135596243,0.8465912962546291,0.8679283549374893,0.8803719853908365,0.8767984801649458,0.862378389732538,0.836163708834172,0.8003815373370373,0.7710270143926785,0.7462585009390391,0.7266497117908481,0.7197747103857054,0.7193416643268058,0.7308248033943924,0.7504230216001307,0.7750420665099342,0.7889804695132636,0.796085142550889,0.8015896365374127,0.7998080199768723,0.7919843030949285,0.7863001891497537,0.7775066695650321,0.7638389102040228,0.7580173064008545,0.7490032149029252,0.7910535052583189,0.7883688717371011,0.8030663107137809,0.8197075792313626,0.8799319017374849,0.9108966478730196,0.9502742091531675,0.9924542746256173,1.016630668464777,1.01420620183264,1.0084193556118524,1.0306327232818724,1.018511439113817,1.003481913780759,1.0184433703282978,0.987678422718099,0.9902390459958323,0.9910148601277404,1.0071189368367337,1.0623929140951143,1.118952512318009,1.191958760832546,1.2744237323024976,1.330337721805921,1.3985794337707511,1.436083084158994,1.4480933725539917,1.4495982954006328,1.4463657040572613,1.4263913258585377,1.3640647057050546,1.3297665381429224,1.302690172708182,1.24402612301201,1.218330611055702,1.1927504374352336,1.1827771320509815,1.175761337465647,1.163302847504759,1.1652433858787932,1.1719832378524495,1.1925558914868652,1.2250627723307344,1.2634316360923672,1.2940785489337072,1.3259557859427438,1.3555235734635285,1.378229088114284,1.3959036081677116,1.4059267011375551,1.4036882479783224,1.3902690638938822,1.3780077161262319,1.356338945651518,1.3324510214776226,1.3038913897466768,1.279474596300054,1.2526676854983974,1.2357381828436569,1.223422709461252,1.2162561918098849,1.2161735400035179,1.2154858375562951,1.2128590934135115,1.2058746897618569,1.1937774137838382,1.1835821941203994,1.1701430275795592,1.1582159207734035,1.1469608448150068,1.139867906200158,1.1357023002619875,1.1380668135761813,1.1487211664742896,1.161971358289762,1.1789815431894288,1.1979451791751958,1.2168362647214108,1.2315626961491932,1.2421724610986118,1.249577889546554,1.2544784769985822,1.2593096314141912,1.2630839877654674,1.2692415069293976,1.280997179059458,1.2980177857569957,1.3220684096285822,1.3496284455967158,1.3815675606724407,1.4108054879287013,1.442335948062007,1.4697293527119586,1.4891441686721332,1.5043643381423704,1.5126651823889241,1.5132618441214247,1.509817244352405,1.5056919908266817,1.4982954882820003,1.4893138581196883,1.4778275572129527,1.465156877755942,1.446450827904683,1.4271230189712183,1.4020569087395849,1.3734725287172262,1.3392114371669945,1.3026104511019656,1.2633342797721072,1.2256963471298161,1.1908669633881588,1.1598761529344,1.13575757637695,1.1166619358451078,1.1035116402171328,1.0942889797013766,1.0894413455425558,1.08477939966237,1.0806177521697484,1.074929552534981,1.066163274957475,1.0545473954646951,1.0433490484633359,1.0290916436586541,1.0136042052542822,0.998125607153454,0.984395039897259,0.969797433287859,0.9532020898908002,0.9392091376507993,0.9233450021304765,0.9094158218806321,0.894006630397305,0.8783759943283541,0.8647275733489815,0.8502015938018495,0.8396694136574058,0.8326148810268884,0.82906787471716,0.8304215897400731,0.8332835538522425,0.8402113412360603,0.8480431978991105,0.8518911852454709,0.8509955032153504,0.8459451907896918,0.8327291285694004,0.8146489891339237,0.7914742608482366,0.7647749268410461,0.7377960373600215,0.7126871243333626,0.6924454124387858,0.678226052238394,0.6693837841936949,0.6666865771461798,0.6698185087356303,0.6740686239009392,0.6812447344289243,0.6878370884804562,0.6913925132978966,0.6919674806179565,0.6949470361211354,0.6956425375398124,0.6965972439245619,0.697892367985067,0.6976920010632253,0.6991287294402733,0.6997129351194279,0.6992494355302921,0.6933865179352372,0.6847190085554531,0.6736394031116986,0.6611190627438863,0.6457432833601815,0.629414296084482,0.6096964435472795,0.5977714121895634,0.5865076701153524,0.5858955557816533,0.5948316839585203,0.6079984833478189,0.6336979698525369,0.667535652212614,0.6956658165356919,0.7292104830099637,0.7635434897334054,0.7924010722707269,0.8089978031517511,0.8231065293686419,0.8280602578156193,0.8387995166162904,0.8439601705167112,0.8463492741687109,0.8458113408584087,0.8536827570892636,0.8582321385520022,0.8484488934493888,0.8350294166566465,0.8120178763625568,0.792201766688437,0.76904500830592,0.7520582986266006,0.7540666776619773,0.764637947319013,0.7765884713354752,0.8143230183954666,0.8559376670479569,0.9081039121314534,0.9592585673696503,0.9984553834015621,1.0353058614493733,1.0637589120660895,1.0624362119284412,1.0723224464692276,1.0514975852720834,1.0286476883964157,1.0023833851562096,0.9745275870387995,0.9456932304435949,0.930141728181856,0.9082307485601663,0.902823693978978,0.897621304095302,0.8849964910822183,0.8872453800997786,0.9048726386076269,0.9044451468357377,0.9265008916002931,0.9601622818535521,0.9769521749994594,1.007813735193908,0.9987629925171462,0.986380889393875,0.9794824876883783,0.9877144940825672,0.9644338804089172,0.9734846970955665,0.9785142449020915,0.93663652710089,0.9327100293357009,0.9625188763719603,0.9785093626102321,0.979600507210862,0.9712787608315621,0.9804151192765287,1.0028223070200375,1.0157164638913878,1.0809093591855197,1.1349328480436114,1.1273458805632428,3
