FIPS,R_e,CRRI,region_type,DailyCasesAvg,DailyCasesPerCapita,Growth,04/13/2021,04/14/2021,04/15/2021,04/16/2021,04/17/2021,04/18/2021,04/19/2021,04/20/2021,04/21/2021,04/22/2021,04/23/2021,04/24/2021,04/25/2021,04/26/2021
01029,0.9853153527749514,2.0,county,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01113,1.15248329184648,3.0,cbsa,8.0,1.3802384361898519,1.328005645357049,8.288933329255201,8.588301967104716,8.898482802105285,9.21986633477184,9.390788798390702,9.564879907574344,9.7421984042488,9.922804119327115,10.046558165187339,10.171855632008272,10.298715768843515,10.427158064814718,10.525141243747461,10.624045162856392
01035,1.1282100595647417,3.0,county,0.0,0.0,1.2717449318083958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01039,1.170672879401916,3.0,county,0.0,0.0,1.3712075418232634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01041,0.9911404556601142,2.0,county,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01043,1.1560258826430414,3.0,cbsa,8.0,0.9550186228631459,1.3363492057247968,8.295295788339761,8.601491527005921,8.918989554676545,9.248207061144331,9.423528283473878,9.602173126349108,9.784204596708852,9.969686895934657,10.096860235074839,10.225655797496142,10.35609427628087,10.488196628472313,10.589010618162384,10.690793645798372
01003,0.9949389498789625,2.0,cbsa,14.0,0.6271446105879929,0,13.982252606303314,13.964527710462557,13.946825283957853,13.929145298305475,13.920324910995822,13.911510109041956,13.902700888907047,13.893897247056506,13.88803372711031,13.882172681694158,13.876314109763744,13.870458010275206,13.866068484312855,13.86168034748547
01079,0.7765630113793095,1.0,cbsa,2.0,0.6074596039363382,0,1.8774750349895648,1.7624562535045338,1.654483808108001,1.553126022758619,1.50780212629338,1.4638008884924671,1.4210837110428765,1.379613122021811,1.3531747527803917,1.3272430381633653,1.3018082688385835,1.2768609215397635,1.2586436280643039,1.2406862452619432
01103,0.7765630113793095,1.0,cbsa,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01061,0.8627350688004244,1.0,cbsa,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01067,0.8627350688004244,1.0,cbsa,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01069,0.8627350688004244,1.0,cbsa,3.0,0.2833342777809259,0,2.891283099758142,2.786505987649016,2.68552588982149,2.5882052064012733,2.5426054894974053,2.4978091610484285,2.4538020667338065,2.4105703016077458,2.382510249225507,2.3547768276572167,2.327366234782794,2.3002747127404364,2.2802813642987663,2.2604617924845987
01031,0.8337847103205085,1.0,cbsa,1.0,0.19105116350158574,0,0.9555721453998449,0.9131181250640623,0.8725502457709499,0.8337847103205085,0.815893578142756,0.7983863491556469,0.7812547856658749,0.7644908267423813,0.7536742511595899,0.7430107164024637,0.7324980571374239,0.722134138667615,0.7145124639800967,0.7069712313073397
01005,1.116197379673666,3.0,cbsa,1.0,0.40508790407518436,1.2444830300400227,1.0278630393542239,1.0565024276705028,1.085939796390519,1.116197379673666,1.1320680739868452,1.1481644263624506,1.1644896453281075,1.181046985032012,1.1923207474135407,1.20370212424212,1.2151921427585965,1.226791840009413,1.2356057730050023,1.2444830300400227
01057,1.2523184956370095,3.0,county,2.0,1.22684333210649,1.5764104806222499,2.115722449824533,2.2381407423457618,2.367642307223937,2.504636991274019,2.580148737015486,2.6579370696495004,2.7380706254899025,2.820620110151552,2.8781442163949795,2.936841477005135,2.9967358174501064,3.057851651137197,3.1049732337141744,3.1528209612444997
01033,1.089043859993747,2.0,cbsa,3.0,0.5430748900273348,1.184258858796091,3.064662099109927,3.130717927240288,3.198197524872433,3.2671315799812413,3.3029044959492655,3.339069101534169,3.37562968547652,3.412590583475741,3.4376360340479044,3.462865296471804,3.488279719766763,3.5138806628527384,3.533275097017908,3.552776576388273
01077,1.089043859993747,2.0,cbsa,9.0,0.9705701560461129,1.184258858796091,9.193986297329781,9.392153781720864,9.5945925746173,9.801394739943724,9.908713487847796,10.017207304602506,10.12688905642956,10.237771750427223,10.312908102143714,10.388595889415411,10.464839159300288,10.541641988558215,10.599825291053724,10.65832972916482
01049,1.404364638805685,4.0,cbsa,6.0,0.8390082921986212,2.0103731538415026,6.531624686328335,7.110353507175622,7.740360082664925,8.42618783283411,8.82315116824618,9.238815711462738,9.674062488871229,10.129814032600521,10.455147796834256,10.790930129798852,11.13749660253097,11.495193563420944,11.775303445290854,12.062238923049016
01059,1.0362807890912173,2.0,county,1.0,0.31885721573879217,1.072670858717137,1.0089493428047596,1.017978776346156,1.0270890173836476,1.0362807890912173,1.0409487888586222,1.045637815959601,1.050347965113258,1.0550793314653668,1.0582548919437613,1.0614400101720343,1.0646347149169444,1.0678390350318325,1.0702522201234972,1.072670858717137
01055,0.8736846182854824,1.0,cbsa,1.0,0.0977822974928619,0,0.9668045206512282,0.9347109811516512,0.9036828020797614,0.8736846182854824,0.8595503346588473,0.845644712461585,0.8319640524578047,0.8185047152570657,0.8097494241039188,0.8010877855855675,0.7925187979288151,0.7840414700761228,0.7777770088931956,0.7715626005141188
01063,0.9857959143155319,2.0,county,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01083,1.0594236492672735,2.0,cbsa,6.0,0.6065814082798362,1.120742706154444,6.0872153497097745,6.1756984522903835,6.265467735660156,6.356541895603641,6.4032408670289716,6.450282917123175,6.497670566348041,6.545406353682182,6.577580999367454,6.609913802968222,6.642405541926653,6.675056997506513,6.699711087705472,6.724456236926663
01089,1.0594236492672735,2.0,cbsa,32.0,0.8581182004188689,1.120742706154444,32.465148531785466,32.93705841221538,33.41582792352083,33.90155677655275,34.150617957487846,34.4015088913236,34.654243020522884,34.90883388630497,35.08043199662642,35.25287361583052,35.426162890275485,35.6003039867014,35.73179246776252,35.863766596942206
01075,0.9195219918824774,2.0,county,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01087,0.9132675708343988,2.0,county,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01091,0.9586260685088059,2.0,county,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01093,0.9191207827349018,2.0,county,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01097,1.2780675705475268,3.0,cbsa,27.0,0.6534207787807652,1.6450567791970507,28.707952433801527,30.5239456644967,32.454814082530135,34.50782440478322,35.649359459638895,36.82865703079169,38.04696632003445,39.305577853342584,40.186330083089366,41.086818048387435,42.007483984004516,42.94878003422446,43.67649147248077,44.41653303832037
01099,0.9613391025332401,2.0,county,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01001,0.87122180152958,1.0,cbsa,12.0,2.1478816517209904,0,11.593469657695167,11.200711558658204,10.821259133324952,10.45466161835496,10.28214677535945,10.11247864057318,9.945610239790982,9.78149537394016,9.674791757505961,9.569252141188809,9.4648638272347,9.361614256405906,9.285338870403997,9.209684951421602
01051,0.87122180152958,1.0,cbsa,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01085,0.87122180152958,1.0,cbsa,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01101,0.87122180152958,1.0,cbsa,19.0,0.8389039499130189,0,18.356326958017345,17.73445996787549,17.133660294431174,16.553214229062018,16.280065727652463,16.01142451424087,15.747216213002387,15.487367675405252,15.31842028271777,15.151315890215615,14.986034393121608,14.822555905976017,14.70178654480633,14.582001173084203
01045,0.8871367862214109,1.0,cbsa,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01105,0.9891888581871673,2.0,county,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01111,1.1130757117065309,3.0,county,2.0,0.8802042073761112,1.237461093353026,2.05428725713848,2.1100480674207693,2.1673224284260812,2.2261514234130617,2.2569709408629426,2.28821713308699,2.3198959071005607,2.352013251697531,2.373869668525098,2.3959291892068606,2.4181937011141996,2.4406651091571607,2.457733962204291,2.4749221867060514
01071,0.9698655356305627,2.0,cbsa,2.0,0.38740169681943204,0,1.9847594452454733,1.9696350277455594,1.9546258625021644,1.9397310712611253,1.9323828261913376,1.9250624183338347,1.9177697422334525,1.9105046928345208,1.9056888446723743,1.9008851359169552,1.8960935359682134,1.8913140143032323,1.8877417980909859,1.8841763288961944
01047,1.0788005220149768,2.0,cbsa,1.0,0.26884611248521345,1.1620384642203594,1.019143378088722,1.038653225102092,1.0585365564932918,1.0788005220149768,1.0892732871386344,1.0998477196299816,1.110524806454116,1.1213055441573816,1.1285973954327793,1.1359366656256162,1.1433236631011683,1.1507586982300113,1.156384827978741,1.1620384642203594
01119,0.9722392520628365,2.0,county,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01037,0.7778960580234133,1.0,cbsa,4.0,3.7512895057676077,0,3.7565604688011653,3.5279366389399076,3.313226828569227,3.1115842320936533,3.021347335774082,2.933727337102147,2.8486483452440825,2.766036670223558,2.7133549967058035,2.6616766933727276,2.6109826501304356,2.561254120854077,2.524934831984901,2.489130560635159
01121,0.7778960580234133,1.0,cbsa,4.0,0.5001375378229013,0,3.7565604688011653,3.5279366389399076,3.313226828569227,3.1115842320936533,3.021347335774082,2.933727337102147,2.8486483452440825,2.766036670223558,2.7133549967058035,2.6616766933727276,2.6109826501304356,2.561254120854077,2.524934831984901,2.489130560635159
01109,0.8321341291137995,1.0,cbsa,1.0,0.301987074953192,0,0.9550988752483065,0.91221386150058,0.8712544331051184,0.8321341291137995,0.8140951207253757,0.7964471620634956,0.779181775949961,0.7622906689748905,0.7513957674982485,0.7406565794299125,0.7300708792641647,0.7196364733029257,0.7119645077504083,0.7043743321816154
01065,0.709625472372087,1.0,cbsa,1.0,0.6825472663981981,0,0.9178195393115056,0.8423927067419844,0.7731644860213004,0.709625472372087,0.6823338902213872,0.6560919187248804,0.6308591907642619,0.6065968917056972,0.5913535162178225,0.5764931965936385,0.5620063068946627,0.5478834630758298,0.5376575028321816,0.5276224048246696
01107,0.709625472372087,1.0,cbsa,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01125,0.709625472372087,1.0,cbsa,13.0,0.6209548374770127,0,11.931654011049574,10.951105187645798,10.051138318276905,9.22513114083713,8.870340572878034,8.529194943423445,8.201169479935405,7.885759592174064,7.687595710831692,7.494411555717301,7.306081989630615,7.122485019985787,6.989547536818361,6.859091262720705
01017,0.9539973251427882,2.0,cbsa,1.0,0.3007157033740302,0,0.9882954348128498,0.9767278664719197,0.965295691488693,0.9539973251427882,0.9484635586397892,0.9429618913585621,0.9374921371040378,0.9320541107611915,0.9284602967482618,0.9248803397625267,0.9213141863740639,0.9177617833589665,0.9151116077111345,0.9124690848454208
01129,0.9428627713143443,2.0,county,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01131,0.9842526851257201,2.0,county,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01133,0.9867759593941579,2.0,county,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02013,1.0191514751011468,2.0,county,0.0,0.0,1.0379548961234448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02016,1.0090821261767113,2.0,county,0.0,0.0,1.0178867824476256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02020,1.1719634552070748,3.0,cbsa,60.0,2.0833333333333335,1.3743070043952457,62.428049743772526,64.95435658018228,67.58289672770596,70.31780731242449,71.7828916866281,73.27850136168469,74.80527233781969,76.3638538664394,77.43540390302455,78.52199010427097,79.6238234600905,80.74111792103974,81.59525129623198,82.45842026371476
02170,1.1719634552070748,3.0,cbsa,46.0,4.246794132038369,1.3743070043952457,47.86150480355894,49.79834004480641,51.8135541579079,53.91031893952544,55.03355029308155,56.180184377291596,57.350708792328426,58.54562129760354,59.367142992318826,60.200192413274415,61.04493131940272,61.901523739463805,62.55635932711119,63.21812220218131
02050,1.1281820778993814,3.0,county,4.0,2.1755683672359405,1.2716809846470172,4.122444242843305,4.248636633837978,4.378691907774632,4.512728311597526,4.583359091042139,4.655095345193069,4.727954376341697,4.801953757585495,4.8524454931913725,4.903468140899531,4.955027283161375,5.007128561126844,5.046769334482402,5.086723938588068
02060,1.1927140065762076,3.0,state,0.0,0.0,1.4247698008469225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02068,1.1927140065762076,3.0,state,0.0,0.0,1.4247698008469225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02070,1.1927140065762076,3.0,state,1.0,2.034174125305126,1.4247698008469225,1.0450428057626484,1.0921144658762687,1.141306365633312,1.1927140065762076,1.2204621582189223,1.2488558627061095,1.2779101386408227,1.3076403540296389,1.328152686976528,1.3489867871445251,1.3701477019431483,1.391640557958233,1.4081077517763518,1.4247698008469225
02090,1.2608751231833781,3.0,cbsa,17.0,1.7553098121818502,1.5990092503366378,18.014281312730716,19.089078306717596,20.22800156576212,21.43487709411743,22.102054350748666,22.789998019513348,23.499354471175167,24.230790195291657,24.741202589836707,25.262366627658988,25.79450878804152,26.337860320967422,26.757170980582387,27.18315725572284
02100,1.1927140065762076,3.0,state,0.0,0.0,1.4247698008469225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02105,1.1927140065762076,3.0,state,0.0,0.0,1.4247698008469225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02110,1.4904733121454998,4.0,cbsa,3.0,0.9382623381497467,2.2879958472573207,3.3147616507817608,3.6625482671644747,4.046824846711331,4.471419936436499,4.72344032545603,4.9896652126851775,5.270895199099807,5.567976009545215,5.782799331562267,6.005910954319719,6.237630656547918,6.4782905546613225,6.668351044986631,6.8639875417719605
02122,1.2710787646921693,3.0,county,9.0,1.533010833276555,1.6262346325441492,9.55620868722129,10.146791608191513,10.773873123735978,11.439708882229525,11.809065266723005,12.190347141643787,12.583939547911426,12.990239958345931,13.274238312334205,13.564445563565842,13.860997453690183,14.164032692000356,14.39813753587479,14.636111692897343
02130,1.1004358366319933,3.0,cbsa,1.0,0.7193727069994964,1.2092905435693833,1.02421511634761,1.0490166045549485,1.0744186636848216,1.1004358366319933,1.113998435854872,1.127728190755126,1.141627161485092,1.155697433587974,1.165251101652178,1.1748837459006571,1.1845960191965457,1.1943885797999259,1.2018164647313319,1.2092905435693835
02150,1.0445182412394058,2.0,county,1.0,0.7693491306354824,1.0896267391354049,1.0109484417796883,1.02201675193678,1.0332062428432263,1.0445182412394058,1.0502828580721086,1.0560792893872362,1.0619077107664998,1.0677682987606338,1.0717077079815285,1.075661651202943,1.0796301820464136,1.0836133543313056,1.086615886946072,1.0896267391354046
02158,1.2368133581527356,3.0,county,2.0,2.4055809477988936,1.5359956752050903,2.1091430560134166,2.2242422153648067,2.3456225117142897,2.4736267163054713,2.5438066647944324,2.615977708034048,2.690196335924801,2.7665206410577827,2.8195708734363225,2.8736383861899477,2.928742686478479,2.984903655527033,3.0281344441069282,3.0719913504101806
02164,1.1927140065762076,3.0,state,0.0,,1.4247698008469225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02180,1.1257600158494072,3.0,county,0.0,0.0,1.2661536762520313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02185,0.9930961845543573,2.0,county,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02188,1.029037201006361,2.0,county,0.0,0.0,1.057901138966312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02195,1.0010036758243,2.0,county,0.0,0.0,1.0019667624536388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02198,1.1927140065762076,3.0,state,0.0,0.0,1.4247698008469225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02220,1.0474521681034352,2.0,county,1.0,1.177440244907571,1.0957071080727971,1.0116576035623794,1.0234511068455763,1.0353820941146603,1.0474521681034352,1.0536106267831753,1.0598052939070477,1.0660363823613435,1.072304106284011,1.076519447539429,1.0807513597487355,1.084999908054109,1.0892651578538086,1.0924813847551158,1.0957071080727971
02230,1.1927140065762076,3.0,state,0.0,0.0,1.4247698008469225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02240,0.8693824278262082,1.0,county,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02261,1.1927140065762076,3.0,state,0.0,0.0,1.4247698008469225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02275,1.1927140065762076,3.0,state,0.0,0.0,1.4247698008469225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02282,1.1927140065762076,3.0,state,0.0,0.0,1.4247698008469225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02290,1.0167983236444016,2.0,county,0.0,0.0,1.0332426838108908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04001,0.5570136503995109,1.0,county,11.0,1.5301793091935956,0,9.502965328183729,8.209668184423828,7.092381101133882,6.12715015439462,5.755381673394103,5.406170466164052,5.078147856697866,4.770028214219947,4.583253679755692,4.403792461933955,4.231358201586625,4.0656757521837354,3.94810891369928,3.833941746598802
04005,1.2432640120920437,3.0,cbsa,28.0,1.9515459031475648,1.552726037878142,29.566428856971562,31.22048983408432,32.96708541283064,34.81139233857722,35.824817965852716,36.86774633441559,37.94103632499676,39.04557182197349,39.81411344114177,40.597782415163174,41.39687649871894,42.21169930725392,42.839347909238356,43.47632906058798
04011,0.9839197758868605,2.0,county,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04012,0.9131726460642551,2.0,county,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04015,1.0622753117653594,2.0,cbsa,15.0,0.7069436000395888,1.1267599312838805,15.228268694725354,15.460011162583484,15.695280267151636,15.93412967648039,16.05674495189571,16.18030376838108,16.304813386612192,16.43028112313663,16.51489203595788,16.599938669051642,16.6854232662438,16.771348082915242,16.836247954982557,16.901398969258207
04023,0.9018740828583829,2.0,cbsa,4.0,0.8602520538517786,0,3.898041585796977,3.798682051150652,3.70185515165145,3.6074963314335315,3.5624094917854734,3.517886151839892,3.4739192689227574,3.430501888380064,3.402099334444396,3.3739319370824057,3.3459977493348783,3.3182948403622827,3.297754233020203,3.2773407742801246
04007,2.226693322048132,4.0,cbsa,60.0,11.107408641563923,5.785635880303233,73.29365035296257,89.53265303437219,109.36958277790649,133.60159932288792,150.57177868240487,169.69752346145074,191.25263526102407,215.54569417505638,234.8330519713293,255.8462719899268,278.7397870174394,303.6818487219799,324.6837784826373,347.13815281819393
04013,1.0712576301974965,2.0,cbsa,402.0,0.8962383405411407,1.1458488803814564,408.97761235296576,416.0763368306785,423.29827560591855,430.6455673393936,434.4312048858652,438.250120498385,442.1026067114775,445.9889586312245,448.61403392560794,451.25456032066967,453.91062876104377,456.58233072666116,458.60232194241047,460.63124991334536
04021,1.0712576301974965,2.0,cbsa,66.0,1.42613588482008,1.1458488803814564,67.14557814750184,68.31104037518602,69.49673181589706,70.70300359303477,71.3245261752913,71.95151232063037,72.58401005710824,73.22206783497715,73.65305034599533,74.08656960488607,74.52264054285794,74.96127817900407,75.29291852785843,75.62602610517611
04025,1.363922567471179,4.0,cbsa,11.0,0.4678879961207832,1.8881053566140824,11.887488614161427,12.846580504710687,13.883052680059674,15.00314824218297,15.64347430615911,16.311129132178298,17.007279096680325,17.733140356405933,18.24806567972073,18.77794312562983,19.32320686576929,19.884303679015943,20.32191583433516,20.769158922754904
04009,2.2731916696358256,4.0,cbsa,32.0,8.239565362927106,6.084366952400137,39.29243942242254,48.246743617648285,59.241632841424895,72.74213342834642,82.27566374209295,93.05865150174533,105.25484967789814,119.04947258460061,130.05745618461398,142.0832998415214,155.2211206191799,169.5737381743513,181.70295306729398,194.69974247680437
